Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
samourai sauce,82,80,590,80.19,0.00,https://vandemoortele.com/fr-fr/product/sauce-snack-rissor-samurai,0,0,0.00,0.1,172000,"[67,67,67,67,67,82,82,82,82,82,82,100]",1585522823,"Knowledge panel, Image, Video Carousel"
liégeois chocolat,41,41,590,86.15,2.41,https://vandemoortele.com/fr-be/produit/chocolat-liegeois,0,0,0.00,0.81,407000,"[67,55,44,44,55,55,55,82,100,82,82,100]",1585508422,"Knowledge panel, Image, Video Carousel"
nappage blond,23,0,590,79.29,0.20,https://vandemoortele.com/fr-fr/product/excellor-nappage-blondabricot-6-kg,0,0,0.00,0.96,92300,"[82,82,67,67,55,44,55,67,82,100,100,82]",1585606059,"Image pack, Site links, Video, Image, Shopping ads"
la brabançonne,51,51,590,86.31,0.00,https://vandemoortele.com/fr-be/product/pain-saucisse-la-brabanconne,0,0,0.00,0,350000,"[39,48,59,48,48,100,48,48,39,88,48,32]",1585041881,"Image pack, Site links, Video, Featured video, Image"
andalouse sauce,43,43,590,80.63,0.00,https://vandemoortele.com/fr-fr/produit/sauce-snack-risso-andalouse-1l,0,0,0.00,0.02,190000,"[54,67,67,82,82,67,82,82,100,100,82,100]",1585493932,"Knowledge panel, Image, Video Carousel"
viennoiserie suisse,78,0,590,87.48,0.00,https://vandemoortele.com/fr-fr/taxonomy/term/581,0,0,0.00,0,285000,"[44,55,55,67,55,67,82,82,100,82,82,82]",1585584188,"Knowledge panel, Image, Video Carousel"
grossiste patisserie,50,50,590,64.64,0.44,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.35,280000,"[67,67,55,67,55,44,55,67,67,82,100,67]",1585224145,"Local pack, Image pack, Site links, Video"
la patisserie,19,19,590,74.91,0.34,https://vandemoortele.com/fr-fr/brand/la-patisserie-du-chefr,1,0.02,0.00,0.03,105000000,"[67,82,82,82,67,54,67,82,100,100,100,100]",1585349947,"Knowledge panel, Local pack, Top stories, Site links, Video Carousel"
donuts chocolat,23,23,590,84.67,0.00,https://vandemoortele.com/fr-fr/product/donuts-chocolat-my-original-doonysr,0,0,0.00,0.64,4430000,"[55,55,55,55,44,67,67,82,100,100,67,82]",1585432911,"Image pack, Image, Video Carousel"
panavi,1,1,480,90.7,0.00,https://vandemoortele.com/fr-be/onze-merken/panavir,225,4.7,0.00,0,109000,"[100,100,100,81,81,81,66,100,100,81,81,100]",1585429209,"Local pack, Image pack, Video Carousel"
graisse de boeuf pour frites,50,50,480,81.83,0.08,https://vandemoortele.com/fr-fr/product/ossewitr-blanc-de-boeuf-25-kg,0,0,0.00,0.99,421000,"[44,44,55,44,44,55,100,67,55,44,44,55]",1585094493,"Image pack, Featured snippet, Image, Shopping ads, Video Carousel, People also ask"
pain et chocolat,64,75,480,92.12,0.00,https://vandemoortele.com/fr-fr/product/pain-au-chocolat-prepousse-21-beurre,0,0,0.00,0.01,83000000,"[54,54,54,54,67,82,67,67,82,67,100,82]",1585569714,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
croissant au fromage,93,93,480,85.97,0.00,https://vandemoortele.com/fr-be/product/croissant-jambon-fromage,0,0,0.00,0,5520000,"[44,55,44,100,36,36,44,55,67,67,82,67]",1585306782,"Image pack, Image, Video Carousel"
burger sweet,16,16,480,83.11,0.24,https://vandemoortele.com/fr-be/recette/sweet-turkey-burger,2,0.04,0.00,0.02,411000000,"[26,32,39,21,39,39,39,32,59,72,100,100]",1585368509,"Knowledge panel, Image pack, Image, Video Carousel"
pate levée feuilletée,46,46,480,75.25,0.00,https://vandemoortele.com/fr-be/product/plaques-de-pate-levee-feuilletee-4mm,0,0,0.00,0.03,68700,"[55,55,55,55,44,30,36,67,67,100,67,100]",1585468768,"Image pack, Video, Image, Video Carousel"
pate feuilletée levée,79,79,480,76.04,0.00,https://vandemoortele.com/fr-be/product/plaques-de-pate-levee-feuilletee-4mm,0,0,0.00,0.05,73400,"[55,44,44,44,30,24,36,44,67,82,67,100]",1585350027,"Image pack, Image, Video Carousel"
les petites cotes,34,34,480,83.75,0.31,https://vandemoortele.com/fr-be/recipe/petites-cotes-laquees-au-barbecue,0,0,0.00,0.08,90000000,"[66,54,66,81,81,81,81,81,100,100,100,81]",1585512650,"Knowledge panel, Image pack, Image, Video Carousel"
shortbread biscuits,54,0,480,84.6,0.33,https://vandemoortele.com/en/recipe/shortbread-biscuits,0,0,0.00,0.98,11000000,"[82,67,44,44,67,44,54,44,67,67,100,54]",1585558915,"Knowledge panel, Image, Video Carousel"
saint auvent,98,98,480,78.33,0.00,https://vandemoortele.com/fr-fr/product/st-auventr-croissant-1,0,0,0.00,0.01,1570000,"[66,66,81,100,81,81,100,81,100,66,66,81]",1585407514,"Knowledge panel, Image pack, Site links, Video Carousel, FAQ"
croissant au amande,74,76,480,84.14,0.00,https://vandemoortele.com/fr-be/product/croissant-pate-damandes,0,0,0.00,0,1540000,"[66,81,66,81,66,81,66,81,100,100,100,100]",1585573225,"Image pack, Image, Video Carousel"
muffin noisette,44,44,480,86.42,0.00,https://vandemoortele.com/fr-be/produit/muffin-la-vanille-fourre-au-cacao-noisette,0,0,0.00,0.01,510000,"[81,81,66,66,44,44,54,100,100,100,81,81]",1585138206,"Image pack, Image, Video Carousel"
sauce ketchup,84,84,480,89.92,0.00,https://vandemoortele.com/fr-fr/produit/sauce-snack-risso-ketchup-1l,0,0,0.00,0.6,107000000,"[67,100,100,81,100,100,100,81,100,81,100,100]",1585307012,"Knowledge panel, Image, Video Carousel"
graisse de coprah,90,0,480,81.58,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0,109000,"[81,66,66,81,81,100,81,66,54,54,100,66]",1585537117,"Instant answer, Knowledge panel, Image pack, Site links"
mini donuts,32,45,480,80.2,0.00,https://vandemoortele.com/fr-fr/product/mini-donuts-chocolat-my-original-doonysr,0,0,0.00,0.8,51800000,"[66,81,66,66,66,66,81,100,100,100,81,100]",1585585766,"Image pack, Image, Video Carousel"
marque de distributeur,57,57,480,77.53,3.41,https://vandemoortele.com/fr-fr/marque-de-distributeur,0,0,0.00,0,41700000,"[54,82,67,67,54,44,36,67,82,100,82,82]",1585148305,"Knowledge panel, Featured snippet, Video Carousel"
pastel de nata receita,59,59,480,80.56,0.00,https://vandemoortele.com/pt-pt/receita/pastel-de-nata,0,0,0.00,0.03,493000,"[82,100,100,82,67,67,67,54,54,54,54,29]",1585479805,"Image pack, Video, Image"
3l,86,86,480,77.27,0.00,https://vandemoortele.com/fr-fr/produit/risso-evolution-3l,0,0,0.00,0.02,366000000,"[54,54,54,67,67,100,67,67,67,67,67,82]",1585476054,"Local pack, Site links"
pate feuilleter,87,87,480,89.95,0.19,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0.02,32500,"[44,55,36,55,30,30,30,44,44,55,67,100]",1585058413,"Knowledge panel, Site links, Video, Image, Video Carousel"
galette des rois feve,34,34,480,86.85,0.37,https://vandemoortele.com/fr-be/produit/galette-des-rois-la-frangipane-avec-feve,0,0,0.00,0.77,73100,"[3,1,1,1,1,2,1,2,4,6,24,100]",1585147636,"Image pack, Site links, Video, Featured snippet, Image, Video Carousel, People also ask"
chocolat original,61,0,480,76.34,0.24,https://vandemoortele.com/fr-fr/product/mini-donuts-chocolat-my-original-doonysr,0,0,0.00,1,43700000,"[13,24,37,11,11,9,9,16,30,81,100,20]",1585544617,"Image pack, Site links, Image, Video Carousel"
bavarois speculoos,47,48,480,83.89,0.00,https://vandemoortele.com/fr-be/product/bavarois-au-speculoos,0,0,0.00,0,133000,"[55,55,55,55,36,36,55,44,82,82,100,55]",1585573165,"Image pack, Image, Video Carousel"
dome au chocolat,80,80,480,82.73,0.00,https://vandemoortele.com/fr-be/product/dome-croquant-chocolat,0,0,0.00,0.01,3120000,"[37,37,37,30,20,20,30,25,45,68,100,37]",1585443784,"Image pack, Video, Image, Video Carousel"
vinaigrette huile d olive,81,77,480,86.78,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-vinaigrette-lhuile-dolive-2-l,0,0,0.00,0.01,1810000,"[54,54,67,82,100,100,82,44,36,44,44,54]",1585573477,"Image pack, Image, Video Carousel"
pain précuit,68,68,480,79.51,0.25,https://vandemoortele.com/fr-fr/taxonomy/term/580,0,0,0.00,0.98,353000,"[54,66,66,81,54,66,81,81,100,81,100,100]",1585461848,"Image pack, Featured snippet, Image, AdWords bottom, Shopping ads, Video Carousel"
pain aux chocolat,92,92,390,89.68,0.00,https://vandemoortele.com/fr-fr/product/pain-au-chocolat-prepousse-21-beurre,0,0,0.00,0.01,73200000,"[67,100,67,82,82,82,82,100,100,100,100,100]",1584957456,"Knowledge panel, Image, Video Carousel"
2 kg,79,79,390,84.89,0.00,https://vandemoortele.com/fr-fr/product/st-allery-revolutionr-2-kg,0,0,0.00,0.01,3790000000,"[44,54,54,54,44,44,54,54,81,81,100,100]",1584882058,"Instant answer, Image pack"
tarte de maça,70,70,390,69.53,0.00,https://vandemoortele.com/pt-pt/produtos/tarte-de-maca-bretonne-e-amendoas,0,0,0.00,0,129000,"[54,67,54,54,36,36,29,67,100,82,54,54]",1585134222,"Knowledge panel, Video, Image, Video Carousel"
vinaigrette miel moutarde,51,51,390,76.79,2.10,https://vandemoortele.com/fr-be/produit/vinaigrette-miel-moutarde-vandemoortele-20-ml,0,0,0.00,0.08,486000,"[36,36,54,82,100,67,67,67,54,54,54,67]",1585494159,"Image, Video Carousel"
muffin pomme caramel,61,61,390,78.48,0.00,https://vandemoortele.com/fr-fr/product/muffin-premium-fourre-pommes-caramel-my-original-muffinsr,0,0,0.00,0.01,812000,"[67,44,36,36,29,19,24,44,100,82,54,44]",1584997088,"Image pack, Image, Video Carousel"
muffin chocolat noisette,42,42,390,86.68,0.00,https://vandemoortele.com/fr-fr/produit/muffin-vanille-fourre-chocolat-noisette-my-original-muffins,0,0,0.00,0.06,379000,"[66,81,54,66,44,36,44,66,81,100,66,66]",1585263598,"Image pack, Image, Video Carousel"
opera cafe,28,28,390,79.98,0.66,https://vandemoortele.com/fr-fr/product/opera-cafe-chocolat-la-patisserie-du-chefr,0,0,0.00,0.01,282000000,"[100,67,81,81,67,81,67,81,100,100,81,81]",1585368073,"Local pack, Image pack, Image, Video Carousel"
recette sandwich americain,63,63,390,85.79,0.00,https://vandemoortele.com/fr-be/recipe/mini-sandwich-lamericain-prepare,0,0,0.00,0,738000,"[54,66,81,100,81,100,100,54,54,54,54,81]",1584580715,"Image pack, Reviews, Image, Video Carousel"
pate levee,47,47,390,83.91,0.00,https://vandemoortele.com/fr-fr/product/st-auventr-biscuit-pate-levee,0,0,0.00,0,268000,"[66,81,54,54,44,36,66,81,66,100,66,66]",1584486205,"Knowledge panel, Reviews, Featured snippet, Image, Video Carousel"
original cake,13,13,390,79.97,0.00,https://vandemoortele.com/fr-fr/product/apple-pie-my-original-cakesr,0,0,0.00,0,906000000,"[100,100,100,100,81,81,67,67,100,81,67,100]",1584817050,"Knowledge panel, Image pack, Image, Video Carousel, FAQ"
bavarois caramel,60,60,390,83.99,0.00,https://vandemoortele.com/fr-be/product/bavarois-poire-caramel,0,0,0.00,0,692000,"[44,54,44,36,29,24,36,44,67,82,100,36]",1584864347,"Image pack, Image, Video Carousel"
framboise mascarpone,97,97,390,83.14,0.00,https://vandemoortele.com/fr-be/product/couque-framboise-mascarpone,0,0,0.00,0,1310000,"[54,66,66,66,100,100,81,66,66,54,81,54]",1585476059,"Image pack, Image, Video Carousel"
brioche de nanterre,32,32,390,82.49,0.00,https://vandemoortele.com/fr-fr/recipe/brioche-de-nanterre,0,0,0.00,0.01,157000,"[66,66,66,66,36,36,44,66,81,81,81,100]",1585275724,"Image pack, Image, Video Carousel"
pain tigré,42,42,390,68.32,0.00,https://vandemoortele.com/fr-be/recette/petit-pain-tigre-au-jambon-et-fromage,0,0,0.00,0,6780000,"[81,54,44,44,44,54,54,100,100,81,81,81]",1585177113,"Image pack, Image, Video Carousel"
vinaigrette moutarde miel,90,90,390,81.24,2.10,https://vandemoortele.com/fr-be/produit/vinaigrette-miel-moutarde-vandemoortele-20-ml,0,0,0.00,0.06,2070000,"[54,66,81,81,100,81,81,66,54,66,66,66]",1585198861,"Image pack, Image, Video Carousel"
flute pain,91,91,390,77.37,0.00,https://vandemoortele.com/fr-be/produit/la-flute-perene-au-levain,0,0,0.00,0,16100000,"[44,54,44,44,54,81,81,81,81,66,100,81]",1584478805,"Knowledge panel, Image pack, Site links, Reviews, Image, Video Carousel"
white chocolate,67,67,390,75.66,0.00,https://vandemoortele.com/fr-be/produit/berry-white-chocolate-pie,0,0,0.00,0.46,2060000000,"[81,81,81,81,81,100,100,81,81,100,81,81]",1585393306,"Knowledge panel, Site links, Image, Video Carousel, FAQ"
danish pastry,62,62,390,69.64,0.00,https://vandemoortele.com/en/bakery-products/pastry/danish-pastry-sheet,0,0,0.00,0,26400000,"[81,81,67,67,54,81,100,81,100,81,81,100]",1584990025,"Knowledge panel, Site links, Image, Video Carousel"
gras de boeuf,45,45,390,82.65,0.23,https://vandemoortele.com/fr-fr/brand/blanc-de-boeufr,0,0,0.00,0.15,23300000,"[66,66,54,100,81,66,66,66,54,54,81,81]",1584921673,"Image pack, Image, Shopping ads, Video Carousel, People also ask"
lanterna,25,25,390,82.84,0.85,https://vandemoortele.com/fr-fr/brand/lanternar,0,0,0.00,0.92,52200000,"[67,67,67,81,81,81,100,81,81,81,81,67]",1585332162,"Local pack, Image pack, FAQ"
margarine composition,89,89,390,79.66,2.20,https://vandemoortele.com/fr-be/product/rissor-restaurant-margarine-tartinable-cuire-et-rotir-6-x-2-kg,0,0,0.00,0.03,4660000,"[24,30,36,44,55,24,30,67,36,30,44,100]",1585315852,"Image pack, Site links, Featured snippet, Image, Video Carousel, People also ask"
rote grütze,49,39,390,69.66,0.00,https://vandemoortele.com/de-at/produkt/rote-gruetze-faecher,0,0,0.00,0.02,572000,"[66,66,54,81,66,54,44,54,54,66,81,100]",1585541158,"Knowledge panel, Image, Video Carousel"
panalog,16,16,390,87.32,0.00,https://vandemoortele.com/fr-fr/notre-societe,1,0.02,0.00,0,197000,"[66,66,66,66,54,66,66,66,100,66,54,81]",1585467018,"Local pack, Image pack"
d pizza,29,29,390,84.92,0.91,https://vandemoortele.com/fr-fr/product/gastroplaque-pizza-banquet-dorr,0,0,0.00,0.04,1430000000,"[67,67,67,81,81,81,54,100,100,81,100,100]",1585342943,"Knowledge panel, Top stories, Image pack, Image, Video Carousel"
courbe de l or,45,45,390,75.39,0.80,https://vandemoortele.com/fr-fr/product/croissant-courbe-70g-reflets-de-gelfinorr,0,0,0.00,0.01,18700000,"[30,30,24,30,44,36,82,55,55,44,44,100]",1585159065,"Image pack, Site links, Video"
beurre concentré,45,45,390,64.79,0.00,https://vandemoortele.com/fr-fr/product/bakers-pure-gold-le-subtil-melange-dhuiles-de-graisses-vegetales-et-de-beurre-concentre,0,0,0.00,0.93,11200000,"[54,54,67,81,67,81,100,67,67,67,67,100]",1585083839,"Video, Featured snippet, Image"
goujonnette de sole,39,39,390,88.42,0.00,https://vandemoortele.com/fr-be/recipe/goujonnettes-de-limande-sole,0,0,0.00,0,11100,"[26,26,26,17,21,59,100,59,39,32,32,21]",1584939877,"Image pack, Image, Video Carousel"
brioche pur beurre,76,76,390,84.19,0.00,https://vandemoortele.com/fr-be/produit/brioche-au-beurre,0,0,0.00,0.02,448000,"[81,66,66,54,44,36,44,54,66,81,100,100]",1584831665,"Image pack, Image, Video Carousel"
produit patisserie,46,46,390,76.8,0.15,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,1,11100000,"[66,66,54,54,44,36,44,54,81,100,100,66]",1585223904,"Image pack, Site links, Video Carousel"
plaque à pizza,46,46,320,81.29,0.28,https://vandemoortele.com/fr-fr/product/gastroplaque-pizza-banquet-dorr,0,0,0.00,1,31700000,"[53,66,66,100,100,100,100,100,100,100,100,100]",1585468787,"Image pack, Image, Video Carousel"
mini sandwich apéro,30,33,320,85.27,0.00,https://vandemoortele.com/fr-be/product/assortiment-de-mini-sandwiches-apero,0,0,0.00,0.04,831000,"[54,54,44,24,36,81,54,44,44,54,100,54]",1585566102,"Image pack, Image, Video Carousel"
torsade feuilletée,32,32,320,88.78,0.00,https://vandemoortele.com/fr-fr/article/la-torsade-feuilletee-partager-ou-pas,0,0,0.00,0.09,43600,"[44,44,36,54,36,36,44,36,44,54,100,54]",1584582860,"Image pack, Reviews, Video, Image"
grossiste boulangerie,11,11,320,60.6,0.55,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,15,0.31,8.00,0.31,2630000,"[36,44,36,44,36,100,36,36,36,36,44,44]",1584928915,"Local pack, Image pack, Site links"
fournisseur patisserie,38,38,320,64.86,1.08,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.46,400000,"[67,82,67,82,44,54,44,82,100,100,100,82]",1584669644,"Local pack, Site links, Reviews, AdWords bottom"
risso,2,2,320,85.48,0.00,https://vandemoortele.com/fr-be/marque/risso,41,0.85,0.00,0.02,6820000,"[82,82,82,82,67,100,82,82,82,82,82,100]",1585191716,"Local pack, Image pack, Site links, FAQ"
choco pie,42,42,320,78.12,0.00,https://vandemoortele.com/en-is/product/red-fruit-choco-pie,0,0,0.00,0.37,29200000,"[36,44,36,36,36,36,44,54,100,54,44,66]",1584868020,"Knowledge panel, Image, Video Carousel"
salade césar classique,26,26,320,85.91,0.00,https://vandemoortele.com/fr-be/recipe/salade-cesar-classique,0,0,0.00,0,375000,"[67,82,24,30,30,100,44,24,16,16,16,24]",1584520321,"Image pack, Reviews, Image, Video Carousel"
desarrollo sostenible,65,65,320,64.36,0.00,https://vandemoortele.com/es-es/desarrollo-sostenible,0,0,0.00,0.01,76500000,"[67,81,67,81,44,15,8,67,81,100,67,81]",1584559326,"Knowledge panel, Image pack, Site links, Featured snippet, Video Carousel, People also ask"
perfetti van melle,50,50,320,69.26,0.00,https://vandemoortele.com/sv-se/node/27446,0,0,0.00,0,1430000,"[36,44,54,54,54,54,29,44,100,66,44,54]",1585141278,"Knowledge panel, Local pack, Image pack, Site links, Video"
receita pastel de nata,43,43,320,80.16,0.00,https://vandemoortele.com/pt-pt/receita/pastel-de-nata,0,0,0.00,0,624000,"[82,82,100,82,67,67,67,82,100,100,100,54]",1585040589,"Image pack, Video, Image"
brownie pepite chocolat,72,67,320,83.97,1.47,https://vandemoortele.com/fr-be/produit/brownie-aux-pepites-de-chocolat,0,0,0.00,0.05,214000,"[82,82,100,100,82,36,54,82,82,82,82,100]",1585529616,"Image pack, Image, Video Carousel"
concept innovant,64,64,320,74.01,0.00,https://vandemoortele.com/fr-fr/article/un-concept-innovant-latelier-doonys,0,0,0.00,0.02,12200000,"[100,100,81,81,44,54,54,67,54,67,44,67]",1585437265,
pomodoro tomate,71,75,320,66.57,0.00,https://vandemoortele.com/fr-be/product/ciabatta-pomodoro-tomate-270-g,0,0,0.00,0.02,4810000,"[36,67,82,100,67,82,100,100,82,67,36,54]",1585560258,"Image pack, Site links, Image, Video Carousel"
boter,29,28,320,89.85,0.00,https://vandemoortele.com/fr-be/node/12801,0,0,0.00,0.02,11700000,"[82,82,82,82,82,82,100,82,82,100,82,100]",1585569268,"Knowledge panel, Image pack, Site links, Video Carousel, FAQ"
beurre tourage,79,79,320,71.44,0.30,https://vandemoortele.com/fr-fr/product/st-auventr-1030-pour-tourage-toutes-ambiances-de-travail,0,0,0.00,0.99,51200,"[19,24,19,24,10,16,16,24,36,44,44,100]",1584584182,"Image pack, Reviews, Featured snippet, Image, Video Carousel, People also ask"
nature de pain,61,61,320,84.72,0.00,https://vandemoortele.com/fr-fr/product/petit-pain-incontournable-nature-55g,0,0,0.00,0,1170000000,"[67,54,54,67,54,54,54,54,54,67,100,81]",1584828810,"Local pack, Image pack, Site links, Image, Video Carousel"
sauce cheesy,14,14,320,75.07,0.00,https://vandemoortele.com/fr-be/produit/sauce-cheesy-vandemoortele,2,0.04,0.00,0.18,96400000,"[67,82,67,67,54,54,54,82,82,82,100,100]",1584557070,"Image pack, Reviews, Video, Image, Video Carousel"
demi baguette,15,15,320,67.12,0.00,https://vandemoortele.com/fr-be/product/demi-baguette-115-g,1,0.02,0.00,0.07,7960000,"[67,67,67,82,82,82,67,82,100,82,67,100]",1585515617,"Image pack, Image, Video Carousel"
opéra chocolat,55,55,320,94.05,0.00,https://vandemoortele.com/fr-fr/product/opera-cafe-chocolat-la-patisserie-du-chefr,0,0,0.00,0,3910000,"[67,67,54,54,44,44,67,67,81,100,100,81]",1584406920,"Image pack, Site links, Reviews, Video, Image"
marque distributeur,86,86,320,82.01,3.33,https://vandemoortele.com/fr-fr/marque-de-distributeur,0,0,0.00,0.04,41800000,"[81,81,67,67,67,44,44,67,81,100,67,100]",1584594824,"Knowledge panel, Reviews, Featured snippet, Video Carousel"
e202 danger,82,82,320,78.07,0.00,https://vandemoortele.com/sites/default/files/2018-09/Vamix%20MCOF%20Folder_A4_LR_Finaal.pdf,0,0,0.00,0,357000,"[35,67,67,67,67,67,67,67,35,67,100,100]",1585222462,"Image pack, Featured snippet"
fournisseur boulangerie,15,15,320,59.71,0.73,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,1,0.02,1.00,0.37,1520000,"[82,82,100,82,82,100,82,67,67,100,67,82]",1585199067,"Local pack, Site links"
10 kg,39,39,320,92.08,0.00,https://vandemoortele.com/fr-fr/product/st-allery-revolutionr-10-kg,0,0,0.00,0.02,4140000000,"[67,82,82,82,67,82,67,100,100,100,100,100]",1585241997,"Instant answer, Image pack, Video Carousel, FAQ"
